seller_id,seller_cluster,scaled_expected_orders_60d,scaled_p_purchase_approx_60d,scaled_expected_commission_60d
19a7c9f66ffa6452ff4b4c0cca71da27,0,-1.0986323708398094,-1.226080969759374,-0.645755092377753
19d62d484cba71963c93f0f00ab42013,2,0.529186066083897,0.9104156886087923,0.5468702482270202
19e0f40a907ec568c34bfac15de4f4a1,0,-0.7786190742973955,-0.8113455473852119,-0.9246590299039075
1a3df491d1c4f1589fc2b934ada68bf2,2,1.642897416538466,1.061319198477145,1.5613458120454822
1a8e2d9c38b84a9702ac7922924b0573,0,-0.8554858418464251,-0.9167963638328981,-0.7947891715471141
1acde099eb406aa220b1169b188b42da,0,-1.3006664807220771,-1.452931417352978,-1.5947582298142846
1b0b0f4f95e962d6f32fe90c759d0479,0,-1.0266263097501864,-1.1385229069406155,-1.0546013454826457
1b1ae47a313a825a7ccceb8e2e30fa9d,1,-0.22062619429660832,0.022098349280075685,0.20809938581677287
1b45169b635ef59425637e9a33eb5fb3,0,-0.8303925581473159,-0.8827503531112852,-1.180355000666525
1b4c3a6f53068f0b6944d2d005c9fc89,2,1.3485947953571986,1.0612974821983925,1.1788896313550208
1b61fb1f0f2185d89e9a126c498e9cc7,0,-1.1589195670527204,-1.2966910297973102,-1.3387118527999713
1b65c144b17e607c0f37f10bb7dfec8d,2,0.797220929865324,1.026590229334402,0.9091600464359804
1b7e5006cb25dd23ce8686691013b121,2,0.33588461985249635,0.7526359138450357,0.7317032241728968
1b8356dabde1d35e17cef975c3f82730,0,-1.3030491534932456,-1.4554405391224399,-1.5968543714282522
1b8b75e227c9a9c100d0c210fb6176ce,0,-0.5819765216743413,-0.5275482789416613,-0.456304931579079
1b938a7ec6ac5061a66a3766e0e75f90,1,-0.334519969116143,-0.1518927348644914,-0.2634442275392928
1bb2bdb95f4841f1bba2c0d2cd83d3c9,2,1.0838686573110983,1.0589526606785589,0.5965336495671029
1bb3812d5f0747a3ab7348f199001a10,0,-0.6571617496448294,-0.6381843700801179,-0.4538013068791439
