seller_cluster,n_sellers,expected_orders_60d_mean,expected_orders_60d_median,p_purchase_60d_mean,p_purchase_60d_median,expected_commission_60d_mean,expected_commission_60d_median,expected_commission_60d_sum,seller_share,expected_commission_60d_share
2,857,13.877609401635947,6.814062384346658,0.9855457856519811,0.9989017775758748,283.50042458218644,135.96962927861463,242959.86386693377,0.38122775800711745,0.9114841608846361
1,552,1.414048486988024,1.2651265426917968,0.7002806632515934,0.7177925528972691,37.21434998457039,23.451205024120164,20542.321191482857,0.24555160142348753,0.07706622853598709
0,839,0.1587096613907023,0.1015840237850359,0.13626552504655468,0.0965947313769787,3.637593493468062,1.5364627954569217,3051.940941019704,0.373220640569395,0.01144961057937688
