seller_id,kmeans_feature_group,kmeans_horizon,kmeans_k,expected_orders_60d,p_purchase_approx_60d,expected_commission_60d,seller_cluster
5d3bb11474a06bdc23fb9e89f1164ee0,orders_purchase_commission_60d,60,3,4.021125636879534,0.982067232210469,78.20635775708212,2
5d505d2298ad549e4e4e835562fa0c1e,orders_purchase_commission_60d,60,3,0.0354381629845606,0.0348175836153179,0.702282577486801,0
5d9dc90a686a8fddacffab6bab5653a3,orders_purchase_commission_60d,60,3,2.0570603817115627,0.8721708128567985,20.05313579713563,1
5dceca129747e92ff8ef7a997dc4f8ca,orders_purchase_commission_60d,60,3,39.69304120398933,1.0,2002.0414349061796,2
5debea795b07621e1f90532e18f96145,orders_purchase_commission_60d,60,3,5.0285511386503385,0.9934517087330936,58.2789548590286,2
5e106d93b717c2682b9383da480364a1,orders_purchase_commission_60d,60,3,0.0700891842217479,0.0676893312033041,4.687915086671613,0
5e49e3a44bdeb5aab2684258bbd4f525,orders_purchase_commission_60d,60,3,0.913090454060164,0.5987178383319345,23.609549361629647,1
5ee7fd217d08dfe5d3e2f51f96a12c9a,orders_purchase_commission_60d,60,3,1.258208504683637,0.7158373531808606,23.405541892571893,1
5eeb9c756d9780b96283e5a2ac6da334,orders_purchase_commission_60d,60,3,1.2231656074633903,0.7057029381943292,50.3911116254167,1
5f0057b677eb963672bf05dfa3f16c34,orders_purchase_commission_60d,60,3,0.0146565732070105,0.0145496884631155,0.0839416991117875,0
5f06030071324cc52bf0304014ac7234,orders_purchase_commission_60d,60,3,0.0002373621681274,0.0002373339999567,0.0070548052029679,0
5f1dc28029d2c244352a68107ec2b542,orders_purchase_commission_60d,60,3,6.605282879115794,0.9986467996726042,46.4136368261298,2
5f2684dab12e59f83bef73ae57724e45,orders_purchase_commission_60d,60,3,7.43738116194221,0.999411174781976,155.81951401886357,2
5f3ae9136c875522250f8184f253413a,orders_purchase_commission_60d,60,3,10.22394982870733,0.9999637093283372,44.40447969996757,2
5f5b43b2bffa8656e4bc6efeb13cc649,orders_purchase_commission_60d,60,3,8.375630534667769,0.9997695854625744,178.67227002547705,2
5f67c6082caacb26e431a7b17940cece,orders_purchase_commission_60d,60,3,0.0001563429939437,0.0001563307730146,0.0021539493696855,0
5f7300535881cef3b625fd683cf7d145,orders_purchase_commission_60d,60,3,1.2598935144172865,0.7163157668276697,15.33008551904446,1
5fd924b4836098a5be0ecf81ba054ce0,orders_purchase_commission_60d,60,3,1.232199137651618e-05,1.2321915461077635e-05,0.0003076259525122,0
602044f2c16190c2c6e45eb35c2e21cb,orders_purchase_commission_60d,60,3,9.251660697808616,0.999904047827888,107.09903808353144,2
6039e27294dc75811c0d8a39069f52c0,orders_purchase_commission_60d,60,3,7.146425711539162,0.9992123255685508,237.03188031750665,2
60562ab00b8054280520d390c8c0045c,orders_purchase_commission_60d,60,3,2.4584503354605896,0.914432550881411,57.57113320165798,1
606ce7768feac12c5e8bd58db8b08f0f,orders_purchase_commission_60d,60,3,2.453334987606292,0.913993722190357,40.11202704736288,1
609e1a9a6c2539919b8205cf7c4e6ff0,orders_purchase_commission_60d,60,3,15.642397983519691,0.9999998390863551,198.22727563605577,2
610f72e407cdd7caaa2f8167b0163fd8,orders_purchase_commission_60d,60,3,7.643733725720056,0.9995209634821228,666.1008638859478,2
612a743d294c27884fb7b80d2b19ba35,orders_purchase_commission_60d,60,3,0.0573184250253313,0.0557066651407048,0.4969507449696226,0
615005a3ef192c00c6f0e977cee3d2bc,orders_purchase_commission_60d,60,3,0.2137147206828501,0.1924212623254758,0.9669618958241496,0
6179a28a13a726c29b3bf54c070dccab,orders_purchase_commission_60d,60,3,0.0878930974412919,0.0841412208628719,3.95518938485814,0
6187a137b2af59dfdbad8d9f8c373c14,orders_purchase_commission_60d,60,3,0.383978988281726,0.3188542609284392,2.7686364125722864,0
61b18775be84fb700a6b2d0ba097bf66,orders_purchase_commission_60d,60,3,1.3950056385306926,0.7521683610430138,37.62330207117278,1
61c36f0fc4a47f9532e5512b66668e62,orders_purchase_commission_60d,60,3,0.7240694334587664,0.515224525039188,81.45781126411121,1
620c87c171fb2a6dd6e8bb4dec959fc6,orders_purchase_commission_60d,60,3,70.94605375644689,1.0,1606.0060856408604,2
6219ba2359cfb97f2e38fd4c321eb309,orders_purchase_commission_60d,60,3,0.865228589217573,0.5790446842178801,6.961022863406012,1
624f4ece8da4aafb77699233d480f8ef,orders_purchase_commission_60d,60,3,4.979147266302023,0.9931200731977547,129.16345891942086,2
