seller_id,frequency,recency,T,monetary_value,total_orders_cal,total_gmv_cal,historical_aov_cal,prob_alive,expected_avg_gmv,expected_orders_30d,activity_score_30d,p_purchase_approx_30d,predicted_gmv_30d,expected_commission_30d,actual_orders_30d,actual_active_30d,actual_gmv_30d,actual_commission_30d,expected_orders_60d,activity_score_60d,p_purchase_approx_60d,predicted_gmv_60d,expected_commission_60d,actual_orders_60d,actual_active_60d,actual_gmv_60d,actual_commission_60d,expected_orders_90d,activity_score_90d,p_purchase_approx_90d,predicted_gmv_90d,expected_commission_90d,actual_orders_90d,actual_active_90d,actual_gmv_90d,actual_commission_90d
66fd84ee7528c0c0de85d0f44a73d5ab,10,127.84645833333333,404.4125925925926,138.414,11,1438.1100000000001,130.73727272727274,0.0005612965846747292,139.127448409917,0.00042928386570904235,0.00042928386570904235,0.0004291917365739639,0.05972516887964453,0.008958775331946679,0.0,0,0.0,0.0,0.0008546547009761145,0.0008546547009761145,0.0008542895876698653,0.11890592781834743,0.017835889172752112,0.0,0,0.0,0.0,0.0012763799670848874,0.0012763799670848874,0.0012755657406323673,0.17757948802205425,0.026636923203308138,0.0,0,0.0,0.0
670a9dda115b5a88b18cfadee8de2332,6,240.72363425925926,244.1572337962963,84.9,7,589.3000000000001,84.1857142857143,0.9787972489648752,86.18934206508328,0.7589638963909398,0.7589638963909398,0.5318487710080579,65.41459888108713,9.81218983216307,0.0,0,0.0,0.0,1.5074111480543888,1.5074111480543888,0.7785173778887424,129.9227750723796,19.48841626085694,2.0,1,139.8,20.970000000000002,2.2464076630418934,2.2464076630418934,0.8942214650108661,193.61639848754209,29.042459773131313,2.0,1,139.8,20.970000000000002
670c26e0f1bf8d0576271d5cfaec6d2b,65,171.19358796296297,177.23542824074073,81.97384615384615,66,5386.1,81.60757575757576,0.98021096611447,82.09357838576244,10.537517820873429,10.537517820873429,0.9999734775183605,865.0625452192414,129.7593817828862,5.0,1,414.5,62.175,20.862495842319305,20.862495842319305,0.9999999991299721,1712.676937754083,256.9015406631124,7.0,1,654.5,98.175,31.004824389986958,31.004824389986958,0.9999999999999657,2545.2969813961936,381.794547209429,10.0,1,814.1,122.115
67225bff54a172ff67579aaf583efd78,7,141.37072916666668,227.55908564814814,162.71428571428572,8,1238.0,154.75,0.6393097736888876,163.69361765642566,0.6134101323086212,0.6134101323086212,0.4584988735529456,100.41132366470491,15.061698549705735,0.0,0,0.0,0.0,1.2176586999747292,1.2176586999747292,0.7040778008673173,199.32295766968363,29.898443650452542,0.0,0,0.0,0.0,1.813737711207369,1.813737711207369,0.8369564133576605,296.89728742741966,44.534593114112944,0.0,0,0.0,0.0
6750d71153f00fc58829af2a8ef1bcf1,5,133.32203703703703,398.35435185185185,683.0,6,3514.0,585.6666666666666,0.10950348803898821,683.1903923878376,0.04432804498795786,0.04432804498795786,0.043359914991449644,30.28449444910865,4.542674167366298,0.0,0,0.0,0.0,0.08826896507947986,0.08826896507947986,0.08448539785255171,60.30450888831818,9.045676333247727,0.0,0,0.0,0.0,0.13184841816503123,0.13184841816503123,0.12352615747615892,90.07757254188338,13.511635881282507,0.0,0,0.0,0.0
679769a98cfcc6da877c8486ff1c13f3,15,417.9754050925926,425.47216435185186,339.0,16,5434.0,339.625,0.9884987081566958,339.323968519953,1.063123537106532,1.063123537106532,0.6546246689123059,360.74329763795794,54.11149464569369,1.0,1,349.0,52.35,2.1167855166593106,2.1167855166593106,0.879581911015733,718.2760620183964,107.74140930275945,2.0,1,698.0,104.7,3.161616648375499,3.161616648375499,0.9576427910138102,1072.812308065527,160.92184620982906,2.0,1,698.0,104.7
67bf6941ba2f1fa1d02c375766bc3e53,8,218.86105324074074,225.1379398148148,380.625,9,3319.0,368.77777777777777,0.9807227998196784,381.17299644157174,1.0785011148074235,1.0785011148074235,0.6598950779822361,411.0955015967212,61.66432523950817,2.0,1,538.0,80.7,2.1405760863383803,2.1405760863383803,0.8824129168063003,815.929800940773,122.38947014111595,4.0,1,1116.0,167.4,3.1880326961128187,3.1880326961128187,0.9587470517534896,1215.1919755310257,182.27879632965386,5.0,1,1325.0,198.75
6806dad1da97bfb5a9038eac6881f706,6,122.12797453703703,123.20871527777778,185.66666666666666,7,1213.0,173.28571428571428,0.9795068781131758,186.76552388688583,1.4754240765492792,1.4754240765492792,0.7713182720789108,275.5583506120509,41.33375259180763,0.0,0,0.0,0.0,2.9143449831582338,2.9143449831582338,0.9457604527832288,544.299167566665,81.64487513499975,1.0,1,99.0,14.85,4.322942640016024,4.322942640016024,0.9867391957008048,807.3766468955499,121.10649703433248,1.0,1,99.0,14.85
681fce914360217db47784ae28905a96,17,192.06844907407407,192.53752314814815,165.85470588235293,18,3204.5299999999997,178.02944444444444,0.991838200659565,166.25624722691788,2.623387094307194,2.623387094307194,0.9274433101938255,436.15449332304263,65.42317399845639,2.0,1,499.9,74.985,5.199035963189979,5.199035963189979,0.9944781148437924,864.3722084377503,129.65583126566253,2.0,1,499.9,74.985,7.733084010539072,7.733084010539072,0.9995619090455302,1285.6735270827096,192.85102906240644,4.0,1,572.8,85.91999999999999
685b870da5b52a710782c9c0fefbeb5b,1,82.11497685185185,142.4226273148148,37.0,2,627.0,313.5,0.8800787093740496,45.201818848906555,0.25916729283037865,0.25916729283037865,0.22830608661451168,11.714833022080294,1.757224953312044,0.0,0,0.0,0.0,0.5136395244065326,0.5136395244065326,0.4016859671997711,23.217440735862603,3.4826161103793902,0.0,0,0.0,0.0,0.7640541665197793,0.7640541665197793,0.5342257324045561,34.53663802577935,5.180495703866902,0.0,0,0.0,0.0
