seller_id,frequency,recency,T,monetary_value,total_orders_cal,total_gmv_cal,historical_aov_cal,prob_alive,expected_avg_gmv,expected_orders_30d,activity_score_30d,p_purchase_approx_30d,predicted_gmv_30d,expected_commission_30d,expected_orders_60d,activity_score_60d,p_purchase_approx_60d,predicted_gmv_60d,expected_commission_60d,expected_orders_90d,activity_score_90d,p_purchase_approx_90d,predicted_gmv_90d,expected_commission_90d
010543a62bd80aa422851e79a3bc7540,1,28.83023148148148,300.2540740740741,708.0,2,1416.0,708.0,0.3825534807220252,708.6625066243809,0.05436887868196166,0.05436887868196166,0.05291731655357601,38.52918584911582,5.779377877367373,0.10822740798458688,0.10822740798458688,0.1025765080438058,76.69670622781688,11.504505934172531,0.1616139216624561,0.1616139216624561,0.1492303951432944,114.52972683071248,17.17945902460687
013900e863eace745d3ec7614cab5b1a,22,405.2727777777778,422.5816087962963,70.48636363636363,23,1619.7,70.42173913043479,0.9845171130779368,70.84592768425394,1.54898681562442,1.54898681562442,0.7875368708648343,109.73940792359045,16.460911188538567,3.0838755312243133,3.0838755312243133,0.9542185151824962,218.4800228723579,32.77200343085368,4.605624757205172,4.605624757205172,0.9900045446791523,326.2897584897672,48.94346377346508
014c0679dd340a0e338872e7ec85666a,12,453.5968402777778,459.9858449074074,522.3333333333334,13,6378.0,490.61538461538464,0.9872553174839241,522.5647708132493,0.7921374218927038,0.7921374218927038,0.5471242265458148,413.94311032395893,62.091466548593836,1.577796133278646,1.577796133278646,0.7935704595496209,824.5006747767867,123.675101216518,2.3573753720590953,2.3573753720590953,0.9053316333480349,1231.8813210208596,184.78219815312892
014d9a685fd57276679edd00e07089e5,7,149.8697222222222,160.44304398148148,59.988571428571426,8,489.90999999999997,61.238749999999996,0.9721844158285974,61.134395310629955,1.3108723300542016,1.3108723300542016,0.7304152131284711,80.13938722730015,12.020908084095021,2.5953103630407344,2.5953103630407344,0.925377287651873,158.6627296879068,23.79940945318602,3.857056044006071,3.857056044006071,0.9788698858269461,235.79878892952166,35.36981833942825
0176f73cc1195f367f7b32db1e5b3aa8,18,162.12373842592592,165.26188657407408,122.72777777777777,19,2389.0,125.73684210526316,0.9895292064450295,123.1342347128837,3.209906404436908,3.209906404436908,0.9596396093512551,395.24936861032285,59.287405291548424,6.35319690872033,6.35319690872033,0.9982588281383207,782.2960393355362,117.34440590033043,9.439490152301387,9.439490152301387,0.999920479058214,1162.3243959834333,174.34865939751498
01bcc9d254a0143f0ce9791b960b2a47,9,173.7350925925926,261.3159259259259,141.71333333333334,10,1393.21,139.321,0.6157465679167137,142.5017932601532,0.6544710413205789,0.6544710413205789,0.480283101343436,93.26329702502231,13.989494553753346,1.3001311398861868,1.3001311398861868,0.7275039444109548,185.2710189071487,27.7906528360723,1.937846057498893,1.937846057498893,0.8559861865828629,276.1465382557102,41.42198073835653
01c97ebb5cdac52891c0ed1c37ba0012,7,340.446412037037,382.00900462962966,67.6,8,502.59999999999997,62.824999999999996,0.9608740734384743,68.73348771562527,0.5541986265036265,0.5541986265036265,0.4254675081247338,38.09200448680341,5.713800673020511,1.1032107781147105,1.1032107781147105,0.6681959775273605,75.82752446529285,11.374128669793928,1.6474012305148071,1.6474012305148071,0.8074503488605393,113.23163224029545,16.984744836044317
01cf7e3d21494c41fb86034f2e714fa1,57,393.6539814814815,457.25025462962964,160.69754385964913,58,9369.66,161.5458620689655,0.07349033594948946,160.81838590567318,0.2737185735612264,0.2737185735612264,0.23945391707859753,44.0189791925197,6.602846878877955,0.5450676495299028,0.5450676495299028,0.4201974413574334,87.65689960679813,13.14853494101972,0.8142007413444052,0.8142007413444052,0.5570067479050864,130.93844902620975,19.640767353931462
01ed254b9ff8407dfb9d99ba1e17d923,4,96.4103587962963,269.5599074074074,281.7475,5,1465.99,293.198,0.29489461537580397,283.12204621016446,0.14316611092663858,0.14316611092663858,0.13338989646862198,40.5334822735013,6.080022341025194,0.2845859631543366,0.2845859631543366,0.2476743196043788,80.57256021094625,12.085884031641937,0.42441826012866357,0.42441826012866357,0.3458497802732098,120.16216625658508,18.024324938487762
01fd077212124329bac32490e8ef80d9,6,13.289375,14.552662037037036,30.166666666666668,7,198.0,28.285714285714285,0.9692603911137383,31.559474201570687,9.710420188928115,9.710420188928115,0.9999393517749784,306.455755438888,45.968363315833194,18.565443310414945,18.565443310414945,0.999999991347723,585.9156291957636,87.88734437936454,26.94528845820678,26.94528845820678,0.9999999999980148,850.3791359506572,127.55687039259857
